date,taxi_trips,fhv_trips,log_taxi,log_fhv,d1_taxi,d1_fhv,d7_taxi,d7_fhv,final_taxi,final_fhv
2020-08-08,26839,32693,10.197611332567385,10.394916266691387,-0.2805213564476876,-0.2400734202811492,-0.22307120550119208,-0.184713260191522,-0.057450150946495526,-0.055360160089627186
2020-08-09,21514,26574,9.976459164991951,10.187688573151252,-0.22115216757543443,-0.20722769354013515,-0.351376945605649,-0.2560799909544116,0.1302247780302146,0.048852297414276435
2020-08-10,32457,42414,10.387671415355683,10.65523377539901,0.4112122503637323,0.46754520224775753,0.5109489777612755,0.4805772656536149,-0.09973672739754313,-0.013032063405857386
2020-08-11,35234,41479,10.469766804487085,10.632942554049004,0.08209538913140157,-0.02229122135000594,-0.2138281673922311,-0.1505924773089422,0.29592355652363267,0.12830125595893627
2020-08-12,36875,42169,10.51528909364212,10.649440632919003,0.04552228915503598,0.016498078869998878,0.31773831171682687,0.11869943888346768,-0.2722160225617909,-0.1022013600134688
2020-08-13,35772,41072,10.484920743466072,10.623081903110922,-0.03036835017604922,-0.02635872980808074,0.014129829960840112,0.0010877054116154028,-0.04449818013688933,-0.02744643521969614
2020-08-14,36994,42516,10.518511016314495,10.657635754653473,0.0335902728484232,0.03455385154255097,-0.02671564845029195,0.004098465198373091,0.06030592129871515,0.03045538634417788
2020-08-15,29442,33540,10.290177505317958,10.4204940353772,-0.22833351099653676,-0.23714171927627348,-0.2805213564476876,-0.2400734202811492,0.05218784545115085,0.0029317010048757197
2020-08-16,19068,25328,9.855766816324715,10.139665782120794,-0.43441068899324264,-0.2808282532564057,-0.22115216757543443,-0.20722769354013515,-0.2132585214178082,-0.07360055971627055
2020-08-17,32680,40920,10.39451854897394,10.619374220065563,0.5387517326492244,0.4797084379447689,0.4112122503637323,0.46754520224775753,0.12753948228549206,0.012163235697011388
2020-08-18,36726,41646,10.511240230079125,10.636960604567639,0.11672168110518477,0.017586384502076058,0.08209538913140157,-0.02229122135000594,0.034626291973783196,0.039877605852082
2020-08-19,36612,42542,10.50813133450467,10.658247102223596,-0.0031088955744547064,0.02128649765595725,0.04552228915503598,0.016498078869998878,-0.048631184729490684,0.0047884187859583704
2020-08-20,38725,42338,10.56424066528507,10.653440306917526,0.0561093307803997,-0.0048067953060701996,-0.03036835017604922,-0.02635872980808074,0.08647768095644892,0.02155193450201054
2020-08-21,38423,43705,10.556411517605202,10.685217791014589,-0.007829147679867532,0.031777484097062825,0.0335902728484232,0.03455385154255097,-0.04141942052829073,-0.002776367445488148
2020-08-22,30751,34562,10.333677793031093,10.450510091613937,-0.222733724574109,-0.2347076994006514,-0.22833351099653676,-0.23714171927627348,0.005599786422427755,0.0024340198756220843
2020-08-23,23241,26930,10.053673239300013,10.200996185805645,-0.28000455373108046,-0.2495139058082927,-0.43441068899324264,-0.2808282532564057,0.15440613526216218,0.03131434744811301
2020-08-24,34475,42334,10.447989702661502,10.653345824680116,0.3943164633614895,0.45234963887447144,0.5387517326492244,0.4797084379447689,-0.14443526928773487,-0.02735879907029748
2020-08-25,38696,41322,10.56349151450282,10.629150324772754,0.1155018118413178,-0.02419549990736236,0.11672168110518477,0.017586384502076058,-0.0012198692638669684,-0.04178188440943842
2020-08-26,39507,42643,10.58423315037833,10.660618412837621,0.0207416358755097,0.03146808806486767,-0.0031088955744547064,0.02128649765595725,0.023850531449964407,0.010181590408910424
2020-08-27,38537,42835,10.55937409773463,10.665110804398145,-0.024859052643700252,0.004492391560523501,0.0561093307803997,-0.0048067953060701996,-0.08096838342409995,0.0092991868665937
2020-08-28,39866,43406,10.593279109282712,10.67835295938093,0.03390501154808234,0.013242154982785692,-0.007829147679867532,0.031777484097062825,0.041734159227949874,-0.018535329114277133
2020-08-29,28033,31705,10.241137666615815,10.364229676134132,-0.3521414426668965,-0.31412328324679883,-0.222733724574109,-0.2347076994006514,-0.1294077180927875,-0.07941558384614744
2020-08-30,27078,27747,10.206476869055056,10.23088300522237,-0.03466079756075935,-0.13334667091176122,-0.28000455373108046,-0.2495139058082927,0.24534375617032111,0.11616723489653147
2020-08-31,36019,42692,10.491801855990317,10.661766828033855,0.28532498693526165,0.4308838228114844,0.3943164633614895,0.45234963887447144,-0.10899147642622786,-0.02146581606298703
